8786,בניתי,1
8787,במדפי,1
8788,אפשר,547
8789,מעדיף,7
8790,מעדיץ,1
8791,מלדחוף,1
8792,מגוחכת,7
8793,חוצמיזה,3
8794,שאינני,3
8795,אפשך,1
8796,שאיננה,3
8797,עליבותו,1
8798,לזקנים,3
8799,שאיננו,2
8800,המיתקדמת,1
8801,מילהההה,1
8802,צפתי,1
8803,ופרקטיים,1
8804,צפתה,2
8805,אפרת,1
8806,ושחורים,1
8807,מלמחוא,1
8808,ואדמס,1
8809,הזויים,7
8810,אפרו,1
8811,הכיצד,1
8812,אפרט,2
8813,ותשאירו,1
8814,לוינס,1
8815,אונטורה,1
8816,וחומדה,1
8817,שמומלצת,1
8818,ביציע,1
8819,לשדים,1
8820,ביצים,3
8821,מיימי,1
8822,ברגשות,2
8823,כפרה,1
8824,ההלילה,1
8825,אונות,1
8826,ותשכירו,1
8827,כפרי,1
8828,כייפיים,1
8829,מיימד,1
8830,שאוהבת,4
8831,שפיגל,2
8832,והמהימים,1
8833,בנקודות,9
8834,מיילס,3
8835,במציאות,32
8836,הקריטריונים,1
8837,שיידע,3
8838,הרפסודה,1
8839,שאוהבי,1
8840,ההצגה,25
8841,ההליכה,2
8842,בחינניות,2
8843,כמסווה,1
8844,מפוספסים,3
8845,מפילה,2
8846,אפתח,1
8847,הידרדות,1
8848,תפגשו,2
8849,לשיילוק,1
8850,האחרנות,1
8851,הכבישים,1
8852,כמיטב,5
8853,החמורים,1
8854,אמריקאי,61
8855,היציגו,1
8856,והניח,1
8857,אמריקאן,1
8858,וביליתי,1
8859,אישיות,5
8860,מגוחחת,2
8861,לעלילת,2
8862,שהורגים,3
8863,מייגע,28
8864,במועמדות,2
8865,ומשפטים,2
8866,שחקנים,386
8867,מעבודתה,1
8868,בעירבון,1
8869,שחקנית,67
8870,ומזהירה,1
8871,והנחש,1
8872,אונסת,1
8873,נגסו,1
8874,מהטיפשות,2
8875,שמספרים,1
8876,לצפייה,110
8877,הנחשקים,2
8878,באינטיליגנציה,4
8879,מייבש,2
8880,כמבוגרים,1
8881,אידיוט,2
8882,שפיות,4
8883,ממטריקס,6
8884,והצביעות,2
8885,כשהורדתי,1
8886,עטרה,2
8887,והנוף,3
8888,נגעה,2
8889,נגעו,2
8890,ארוטיים,3
8891,השמונים,5
8892,שסטיבן,1
8893,נגעל,1
8894,לעלילה,39
8895,הפיתרון,3
8896,מייאש,1
8897,והנוכלו,1
8898,אימיול,1
8899,מסיפרות,1
8900,התעניינתי,1
8901,מוקצנות,3
8902,כבדות,4
8903,בענין,2
8904,בקטגוריה,4
8905,לנייר,1
8906,ודסטין,1
8907,והיפהפיים,2
8908,אלייזה,1
8909,שנפטרתם,1
8910,נגנב,1
8911,בורחים,1
8912,שפיטר,3
8913,הרציניים,1
8914,למהירי,1
8915,כשילד,2
8916,השנינות,2
8917,חטפה,1
8918,ובריטני,2
8919,מייחד,1
8920,כדימה,1
8921,גפנים,1
8922,ססגונית,1
8923,מניקולסון,1
8924,מתוסבכת,4
8925,ביצעו,1
8926,המחשבים,1
8927,לפניכם,1
8928,ובהמשך,3
8929,הכתיבה,1
8930,אישיים,7
8931,המדובבים,3
8932,מפיהם,1
8933,פוליטיקלי,1
8934,שייכת,2
8935,הודיעה,2
8936,וגנב,2
8937,ניתנים,4
8938,במרפאה,1
8939,רייסים,1
8940,מקולקל,2
8941,נגמר,67
8942,והשברירית,1
8943,סופרבאד,1
8944,לשדרג,1
8945,עטאש,1
8946,ופתאומי,1
8947,במהיר,1
8948,ובשל,1
8949,והנסן,3
8950,ולהקרין,1
8951,לילדודס,2
8952,הבזיון,1
8953,ומוסיקאי,1
8954,לענות,5
8955,מכפישים,1
8956,מוקצנים,3
8957,היפיפיה,4
8958,ליצלן,1
8959,סתירה,1
8960,אפלק,22
8961,ימות,6
8962,וברק,1
8963,וייטנאם,1
8964,הסיפתח,1
8965,אפלו,1
8966,אפלה,2
8967,גאוניותו,2
8968,למצחיקה,1
8969,שמבוססות,1
8970,שהתאמצתי,1
8971,שגובלות,1
8972,שגובלים,1
8973,ההצצה,2
8974,שכמעט,12
8975,הסוריים,1
8976,ומדהימות,1
8977,וטיפשי,7
8978,בלונדון,3
8979,תבניות,1
8980,לנוובילה,1
8981,נברא,1
8982,משעממממם,1
8983,מונוליטי,1
8984,מרצון,1
8985,ואהבת,2
8986,ובתו,1
8987,לחנוך,1
8988,ובתה,1
8989,פרנדלי,1
8990,מיישם,1
8991,כפיא,1
8992,אפים,1
8993,כפיה,1
8994,לאיכות,4
8995,מהטלויזיה,1
8996,אפיל,2
8997,לאיטיות,1
8998,נתונים,1
8999,לענין,1
9000,ואהבה,20
9001,ואהבו,1
9002,כפית,1
9003,צפיה,86
9004,הסאמוראיים,1
9005,ומתגבר,1
9006,ששוברים,1
9007,מרוחות,1
9008,כשמגיעים,1
9009,עינויים,2
9010,צפיר,1
9011,צפית,1
9012,אנושיות,13
9013,האחידות,1
9014,אפטי,1
9015,דאנסט,5
9016,לקרנבל,1
9017,מחדשת,3
9018,החילוניים,1
9019,עסיסי,2
9020,הפגמים,1
9021,קניית,1
9022,תורידו,17
9023,אבהית,1
9024,מנצחים,4
9025,הסוגיות,3
9026,שמבוססים,4
9027,תתפתח,2
9028,למדתי,5
9029,קנייה,2
9030,שישימו,1
9031,והנכה,1
9032,היציאה,1
9033,קויין,2
9034,וסצנה,3
9035,אנושיים,8
9036,שאמרו,19
9037,מטיטאנירק,1
9038,במיוחדות,2
9039,אלפיים,2
9040,שאמרה,2
9041,ומדהימים,2
9042,סטודנט,4
9043,קטילות,3
9044,רעיות,1
9045,ומשפחתו,2
9046,לעניי,1
9047,לחניה,1
9048,לחניו,1
9049,ובצד,1
9050,ארוטיות,1
9051,רעיון,96
9052,ביוששש,1
9053,לשתיקה,1
9054,שאמרת,1
9055,דרמטיזציה,2
9056,ביקור,3
9057,ביקוש,1
9058,והדמעות,1
9059,הרבהההההההה,1
9060,האגדית,4
9061,משתלמות,1
9062,יממש,1
9063,בגימיק,1
9064,ביקום,3
9065,התקבל,1
9066,למדנו,1
9067,נגדו,1
9068,שטביעת,1
9069,שילדים,8
9070,באשטון,1
9071,השרמנטי,1
9072,עוזבים,1
9073,נגדם,1
9074,ביקון,1
9075,נגיעה,3
9076,נחרצות,3
9077,האופטימי,2
9078,הזויות,5
9079,שיבדיל,2
9080,בטלפון,3
9081,מוסתרת,1
9082,יממה,2
9083,קניון,3
9084,תאמינו,28
9085,לוירג,1
9086,החילוניות,1
9087,המככבים,1
9088,שכשאנחנו,1
9089,פלטפורמה,1
9090,ליצור,35
9091,תגמרו,1
9092,וגורמים,4
9093,בתיאור,1
9094,וגורמות,1
9095,לפיצוץ,1
9096,לסקנדל,1
9097,מעמידים,2
9098,מאורלנדו,1
9099,הגנרל,1
9100,כשקצין,1
9101,המפיחות,1
9102,ילנהל,1
9103,בתיאום,1
9104,והמבוססים,1
9105,מהמםםםםםםםםםםםםם,1
9106,ימנע,1
9107,מזכרונכם,1
9108,שנתגלו,1
9109,אפקט,26
9110,והיכולת,2
9111,כשיצא,6
9112,וסיפורי,1
9113,הנבגדת,1
9114,ימני,3
9115,ומבויים,3
9116,המותרת,1
9117,וקצבית,1
9118,האופנוע,1
9119,כשלעצמו,6
9120,פוסקות,2
9121,והדרדרות,1
9122,כשלעצמן,1
9123,לבקורות,2
9124,כשלעצמם,1
9125,ולתמיד,1
9126,וגדל,2
9127,תצטער,1
9128,חטוב,2
9129,החיצוני,2
9130,פוסקים,2
9131,לעובדים,2
9132,בירושליים,2
9133,והפסקול,9
9134,כחילוניים,1
9135,העימות,2
9136,העוברת,1
9137,שהפליאו,1
9138,ונותנת,3
9139,האגדות,2
9140,ביקבי,1
9141,מפיקה,1
9142,אפסי,3
9143,אוטנטי,2
9144,מהמסכים,6
9145,כךךךךךךךךך,1
9146,ואהיה,1
9147,רתקת,1
9148,דונוהו,1
9149,קניבל,1
9150,במיחוד,1
9151,מהחבורה,1
9152,עטוף,4
9153,ואינטרסי,1
9154,עטור,4
9155,מערבון,5
9156,מייצר,4
9157,מפיצה,1
9158,ימין,1
9159,מפיצי,1
9160,ימים,40
9161,פמלה,1
9162,נאדיה,1
9163,נגאל,1
9164,במהלך,68
9165,מייקל,23
9166,ימיו,1
9167,היהיר,1
9168,לפצות,2
9169,מייצג,3
9170,מההקרנה,2
9171,וגאר,1
9172,ונושאים,2
9173,כבדרך,1
9174,להאריפוטר,1
9175,והגרועים,2
9176,החיסרון,6
9177,מוכחיות,1
9178,ובגידה,1
9179,וגאג,1
9180,פסיכודאלי,1
9181,כפני,1
9182,מנחישות,1
9183,למאטריקס,2
9184,בטלווזיה,1
9185,והשמנמן,1
9186,הפוליטויות,1
9187,מדשדשים,1
9188,לנישה,1
9189,לקידמן,1
9190,והנזירות,1
9191,פרודיה,10
9192,הטפטים,1
9193,בחוםםםםםםם,1
9194,שהכניסו,2
9195,לנטלי,1
9196,הנהנתנות,1
9197,מדספרדו,1
9198,אמריקן,20
9199,שמבויימות,1
9200,תהפוך,1
9201,הסבוכות,1
9202,הניתנת,1
9203,האטרי,1
9204,להזייה,1
9205,אמריקה,21
9206,להפכפכות,1
9207,איבדתי,3
9208,התוצאה,23
9209,אורגזמה,1
9210,הפגנת,1
9211,נדמה,27
9212,שהותירה,1
9213,שהותירו,1
9214,הפעלולנים,1
9215,בכללותה,1
9216,תצחקו,5
9217,בכללותו,1
9218,לתארררר,1
9219,ההתחכמות,1
9220,עינת,4
9221,ניצולו,1
9222,מלהיבים,5
9223,מאממת,1
9224,מהתנהגותם,1
9225,המארחים,1
9226,יזיזותי,1
9227,יןתר,1
9228,הפלאפונים,1
9229,ודמע,1
9230,והמתח,9
9231,השתיקות,2
9232,חיפה,2
9233,שהציפיות,1
9234,ההנפשה,1
9235,פןרט,1
9236,מתעבים,1
9237,הדרמטיות,2
9238,והמשח,1
9239,רובנו,4
9240,ולהשתעשע,1
9241,ודיי,7
9242,נדיב,1
9243,מבקאהם,1
9244,פאשלות,1
9245,ופירסטנברג,1
9246,השמצות,1
9247,נדין,1
9248,לנטנה,1
9249,והמשך,2
9250,משרתות,1
9251,ושחוקות,1
9252,נדיר,18
9253,שכמהש,1
9254,חברותית,1
9255,המיקרופונים,2
9256,כנמשך,1
9257,שאמור,11
9258,עינו,1
9259,עיני,7
9260,שחברי,1
9261,ודחף,1
9262,ומתאימה,3
9263,הסיפוק,1
9264,הסיפור,178
9265,חברותיי,2
9266,תהפכו,1
9267,מצמררים,7
9268,חיסל,1
9269,ורעיונות,1
9270,שעברה,9
9271,מרוחקת,1
9272,החופשית,2
9273,שעברו,8
9274,לדגים,1
9275,חצוייה,1
9276,הנוראות,1
9277,מתאפיין,4
9278,גהובות,1
9279,חינם,18
9280,נדחק,1
9281,אבקסיס,1
9282,ואצילי,1
9283,עימו,2
9284,והפתעות,3
9285,עימה,1
9286,והבלשים,1
9287,והעילוי,1
9288,לדתיים,2
9289,כאכזרי,1
9290,השנינויות,1
9291,למגיב,2
9292,קישלובסקי,1
9293,נאבקת,1
9294,אציל,1
9295,מהכלים,1
9296,מבירתא,1
9297,הציבו,1
9298,פיראטים,1
9299,לציטוט,1
9300,שרציתם,1
9301,ליפני,3
9302,שהבחירה,1
9303,שרציתי,4
9304,מרוחים,1
9305,כשטום,1
9306,רובכם,2
9307,צצים,2
9308,הסוחפת,1
9309,הפרסומת,3
9310,דפרדיה,1
9311,הקוריאנים,1
9312,מהצלחת,1
9313,בניהם,1
9314,לחמלה,1
9315,אצטט,1
9316,שמסתבכים,1
9317,דפרדיי,1
9318,מלהצחיק,2
9319,לעמכם,1
9320,וכשבעים,1
9321,משובבת,1
9322,לנסיבות,1
9323,ואיירין,1
9324,מחברי,2
9325,במדבר,1
9326,והטינה,2
9327,מחברה,1
9328,מעברו,3
9329,מעברי,3
9330,רובים,6
9331,שראיתם,10
9332,רובין,1
9333,ודקה,6
9334,מחברת,1
9335,שראיתי,671
9336,מתחבאת,1
9337,דייגו,8
9338,תאומות,3
9339,בצלילים,1
9340,ממחטות,5
9341,הטעויות,3
9342,ודצה,1
9343,שבעולם,8
9344,נדפק,1
9345,ועיתרת,1
9346,לחמין,1
9347,שיטוס,2
9348,לאויבים,1
9349,ארכיון,1
9350,ענקקקקקקק,1
9351,ובריצה,1
9352,פותחת,3
9353,ובתאבון,1
9354,שהשחקניות,1
9355,המשפטי,1
9356,ברימור,4
9357,והמשעממת,1
9358,הניתוח,1
9359,ילדודתי,1
9360,עיקר,5
9361,ונסיכים,1
9362,למניפולציה,1
9363,וואאווו,1
9364,תאומים,3
9365,מיטות,1
9366,מהרעין,1
9367,שביכלל,1
9368,שיטחי,4
9369,מרודריגז,1
9370,מהתקציר,3
9371,ודנה,2
9372,המשפחה,116
9373,עירק,1
9374,במודעות,1
9375,תוספות,4
9376,תגובתי,1
9377,בדיכאון,3
9378,לנטיה,1
9379,ויחידה,1
9380,וממובגרות,1
9381,הדרמטיים,2
9382,משובחת,17
9383,ינאי,1
9384,פלשתינאי,3
9385,חישב,1
9386,אמיול,1
9387,ודעת,1
9388,המומלצת,1
9389,חירש,1
9390,כצדק,1
9391,רובוט,5
9392,הפרברים,2
9393,לטמיון,1
9394,ומתגלה,2
9395,מואושן,1
9396,מהיותי,1
9397,שאמנם,2
9398,שמנוסים,1
9399,מלהיבות,2
9400,מאמינ,1
9401,בפסימיות,1
9402,מאמין,27
9403,אדיוט,2
9404,מהיותר,3
9405,כחולות,1
9406,קטסטרופה,2
9407,עיתונאי,3
9408,קירסטן,1
9409,מתחברת,4
9410,הישראלי,83
9411,מהיותו,1
9412,מגיעים,10
9413,אמינה,17
9414,בוימו,1
9415,טרבולטה,5
9416,מקומית,2
9417,וכאילו,4
9418,וכידוע,2
9419,ישמידו,1
9420,מרחמים,1
9421,וגייד,1
9422,כוללים,3
9423,עידן,11
9424,באמריקה,12
9425,חיבת,1
9426,העובדה,52
9427,שיחיה,2
9428,מוציאה,5
9429,מתחבקת,1
9430,ברובוט,1
9431,קוטלת,1
9432,שתהינו,1
9433,משעשעשים,1
9434,שעבדו,4
9435,ריאלסטי,1
9436,בחזיון,1
9437,המחשבות,4
9438,חיבה,2
9439,הכייף,1
9440,וספקולציות,1
9441,ומסיים,1
9442,האיטי,3
9443,בנינג,1
9444,וסביבם,1
9445,ובהנאה,3
9446,מסקרנים,3
9447,קוסטריצה,5
9448,מוזרים,13
9449,שרצינו,2
9450,וכדאי,16
9451,במדיה,2
9452,אמריקקי,1
9453,שמתסתובב,1
9454,אמינם,28
9455,שהאמריקאים,4
9456,בשיחות,1
9457,המותאם,1
9458,חידש,2
9459,שיחכה,6
9460,האמיתית,15
9461,אקדים,1
9462,שפונדה,1
9463,בנימה,1
9464,מהיוצר,1
9465,האולטימטיבי,8
9466,בנימי,1
9467,חידה,2
9468,הדומיננתית,1
9469,מגיעות,4
9470,בניית,1
9471,מבולבל,18
9472,כשידה,1
9473,שעבור,1
9474,בניין,1
9475,וסליחה,2
9476,המותחן,5
9477,בצמחים,1
9478,כמיהה,1
9479,בבניית,1
9480,פוליטקלי,1
9481,הציון,53
9482,שראינו,19
9483,כמסורת,1
9484,המותחת,4
9485,האיום,1
9486,השמועות,2
9487,הציור,3
9488,מקומות,10
9489,ביותרץ,1
9490,מבולגן,3
9491,מגווייר,2
9492,מהיופי,2
9493,וריגש,1
9494,שמתחברים,4
9495,נגרר,4
9496,מבולגת,1
9497,שמונעים,1
9498,וקומדיות,2
9499,לעליית,1
9500,סיכמתי,1
9501,מהראשונים,1
9502,לשגרה,1
9503,שקיימת,6
9504,שיחמם,1
9505,הצידה,1
9506,להשתחרר,5
9507,כשהעולם,1
9508,שתתאר,1
9509,אמילי,9
9510,מסרטיו,2
9511,שתהייה,1
9512,וגרם,3
9513,יצטיין,1
9514,מוזיקלית,1
9515,מסרטים,26
9516,המעוותת,1
9517,למוסיקה,5
9518,מסרטיי,1
9519,לשגרת,1
9520,אמריקני,3
9521,אדירה,15
9522,אדירר,3
9523,ומתגרד,1
9524,מתייפחת,1
9525,הפיארו,1
9526,והתוספת,1
9527,ובסצנה,1
9528,למוזיקה,5
9529,אמירה,20
9530,יפתיעו,3
9531,הכיסא,7
9532,וכדיי,1
9533,נדוש,20
9534,הציני,3
9535,יפהיפה,4
9536,חחחחחחחח,2
9537,שהמערביסטים,1
9538,עילג,2
9539,מלוטשים,1
9540,מאחרים,2
9541,עילו,1
9542,חיים,83
9543,ודדי,1
9544,משובעת,1
9545,חייל,6
9546,חייך,3
9547,לחוצים,1
9548,והסדרן,1
9549,ומסיבה,3
9550,המדופלמים,1
9551,במחברת,1
9552,הכינו,2
9553,אמיתי,146
9554,ותקפצו,1
9555,לעירנות,1
9556,הנוראית,4
9557,ביצוע,6
9558,מקומנו,1
9559,עיין,1
9560,דיגיטלית,1
9561,במיטבה,15
9562,עייף,14
9563,אדישה,1
9564,בבניין,2
9565,קסומים,5
9566,הידיד,1
9567,אעצור,1
9568,לדגמן,1
9569,מקונוהיי,1
9570,מאמצי,1
9571,במיטבן,1
9572,ההופעה,14
9573,וגימי,1
9574,במיטבו,38
9575,נדהם,1
9576,בקישקוש,1
9577,שיחפש,4
9578,מקוממת,2
9579,רוברט,17
9580,במיטות,1
9581,ומסתיים,2
9582,האימה,62
9583,מגוונת,3
9584,לחקירה,1
9585,סיינפלד,1
9586,דיסניי,1
9587,האימא,2
9588,בציפיותי,1
9589,מעעטטים,1
9590,מפסגות,1
9591,ודאי,7
9592,שמתנהל,3
9593,כחולים,1
9594,תילמדו,1
9595,ובאהבה,2
9596,דיינס,2
9597,הצילו,3
9598,שנשלחים,1
9599,נדבר,15
9600,ניהנתי,7
9601,חיות,11
9602,גודלו,1
9603,אינסוף,4
9604,ארמגדון,15
9605,ההתכתבות,2
9606,מוסברים,3
9607,דיינה,1
9608,חיוך,70
9609,דיינו,1
9610,חיוו,1
9611,והוליוודים,1
9612,וסביבו,1
9613,וגילה,1
9614,חייו,30
9615,חייה,13
9616,חייב,126
9617,מאמתת,1
9618,חייג,1
9619,שמתנגד,1
9620,ורייצ,3
9621,האילו,1
9622,אבדנם,1
9623,שמתנגן,2
9624,אמיצה,1
9625,כיעורן,1
9626,הצילה,1
9627,חסידי,1
9628,שיחקה,12
9629,שיחקו,15
9630,חותכים,2
9631,מגמתיוניתן,1
9632,אסוציאטייבים,1
9633,שיחקת,2
9634,למרותשזה,1
9635,מצמרר,18
9636,מבוגרים,23
9637,ודבר,4
9638,משימות,1
9639,משימוש,1
9640,מהזדקנות,1
9641,אקדמי,1
9642,חיחי,1
9643,הידוע,1
9644,וצירופו,1
9645,והקצין,1
9646,שקייטי,1
9647,אקדח,5
9648,שילידים,1
9649,ופומפוזיים,1
9650,בקטגוריות,1
9651,צעקני,2
9652,ונאבקים,1
9653,הוליוודיות,5
9654,ביקןרת,1
9655,מעוטר,1
9656,גרייניק,1
9657,ההשתכרות,1
9658,צחקנו,8
9659,תפורים,2
9660,הכלאה,1
9661,כלומר,21
9662,והמצ,1
9663,יומרנית,1
9664,ונוראי,2
9665,לשוכח,1
9666,בטרנינג,1
9667,מעוטי,1
9668,ומקרבת,1
9669,וזרים,2
9670,וקשורים,1
9671,חסכתם,1
9672,נהנה,19
9673,דילגו,2
9674,נהנו,20
9675,האופטימיות,2
9676,מהפינה,1
9677,גארנר,12
9678,האכזבות,2
9679,ועשויה,5
9680,הפרסום,2
9681,התחשבו,1
9682,אקבל,1
9683,נהנת,5
9684,היורה,1
9685,שיפתיע,1
9686,וצופה,3
9687,שנרקמים,2
9688,מומלץץץץץץץץץץץץץץץץץץ,1
9689,כאיברי,1
9690,וצופן,1
9691,לקיומה,1
9692,וסרטי,8
9693,היוצר,9
9694,ההרים,2
9695,סתכלו,1
9696,ממשחקים,1
9697,כוסלובקים,1
9698,בולוק,11
9699,הספקנו,3
9700,קיקלו,1
9701,והיריות,1
9702,גאוניות,2
9703,מרוקאית,1
9704,התרחק,1
9705,לדוכן,1
9706,התרחש,1
9707,ואינטלקטואלית,2
9708,והנה,5
9709,שישחקו,1
9710,ומוסיפים,1
9711,לספיידרמן,2
9712,מעוות,4
9713,המקסים,16
9714,להתרחשויותץ,1
9715,הסוכות,1
9716,אבזבז,1
9717,והפשטנות,1
9718,ואופן,7
9719,והכי,40
9720,וכועס,1
9721,לשונה,1
9722,היופי,25
9723,בקטגוריית,1
9724,במורה,1
9725,משכנתא,1
9726,לפרדי,2
9727,פנקס,1
9728,הנוסחה,2
9729,פריירים,1
9730,גאוניים,3
9731,פצפיסטים,1
9732,פצפיסטית,1
9733,והדרמה,2
9734,לעורכי,1
9735,ינצל,1
9736,מעולם,23
9737,לירון,3
9738,בדמעותיה,1
9739,ינצח,2
9740,למוסר,2
9741,ההוראה,1
9742,מחולק,1
9743,לירוק,1
9744,מחולף,1
9745,אותווו,2
9746,לכעורה,1
9747,במוצר,1
9748,צורניות,1
9749,לדייטים,6
9750,למוסד,1
9751,שיכור,1
9752,והיפ,1
9753,מעולב,1
9754,מעולה,1109
9755,שיכול,27
9756,שנישארים,1
9757,והבעיה,2
9758,ולזעזע,2
9759,האופטימיים,1
9760,והיכ,1
9761,החנוני,1
9762,מנומסים,1
9763,מהמסדרון,1
9764,תתקנו,1
9765,במותו,1
9766,העיסוק,2
9767,נהיה,28
9768,השמנמנה,1
9769,וצונח,1
9770,גארין,1
9771,נהיו,1
9772,ומבריק,5
9773,ומקרין,1
9774,הפועל,1
9775,המשקפת,1
9776,והלן,2
9777,והלך,1
9778,שחובב,8
9779,בשורת,1
9780,ומסופק,1
9781,והלח,1
9782,במסתורין,1
9783,במושב,4
9784,פלסטי,1
9785,המפורסמת,1
9786,שחובה,11
9787,והלא,5
9788,מחוכם,2
9789,שעובד,3
9790,בשורה,37
9791,ויגרום,2
9792,העכשווית,1
9793,תוצאות,4
9794,שחובש,1
9795,שחובר,1
9796,הפוסט,3
9797,לפרגן,4
9798,והכל,39
9799,לפירוט,1
9800,שחוגג,1
9801,הצלחה,18
9802,המגורשים,1
9803,מעובד,4
9804,ברעיון,3
9805,שקשורים,3
9806,מעובי,1
9807,מוכיחה,5
9808,באמירה,2
9809,מחובו,1
9810,השטאנץ,3
9811,המדקלם,1
9812,ומתגלים,1
9813,רצונותיו,1
9814,ותתכוננו,1
9815,נהרג,2
9816,הספקות,2
9817,שעובר,13
9818,מחובר,8
9819,שריאנו,1
9820,צחקים,1
9821,חתולה,1
9822,בביצוע,3
9823,ווללכת,1
9824,נרדפים,1
9825,נהרס,4
9826,מצחקים,4
9827,מחובב,1
9828,ומצולמת,1
9829,שיכיר,1
9830,שהסמים,1
9831,ואוהבים,3
9832,מדעיים,2
9833,שמינימום,1
9834,שבבסיסו,1
9835,הרעלת,1
9836,מלוכלך,3
9837,והדבילי,1
9838,ולסטודנטים,1
9839,כלוחם,1
9840,צעקות,2
9841,בתנועות,2
9842,ומזוית,1
9843,לשובר,1
9844,ההורים,25
9845,מיכול,1
9846,הכלות,1
9847,התרסה,1
9848,בצמיחה,1
9849,שהכרטיסים,2
9850,באימיול,1
9851,פסגת,4
9852,לדודה,1
9853,באולפנים,1
9854,מהכשירון,1
9855,האלוף,1
9856,ונוקשה,1
9857,דיכאון,3
9858,למטרות,1
9859,צחקוק,1
9860,בקניון,2
9861,מפרצופו,1
9862,מפרצופה,1
9863,בולמה,1
9864,לאללההה,1
9865,שחווה,1
9866,בביצועיה,1
9867,והרע,5
9868,והרס,3
9869,והריקודים,6
9870,הביוגרפיה,1
9871,לגיהנום,1
9872,לראווה,1
9873,עסוקים,2
9874,יסון,5
9875,והרי,2
9876,רומטיקה,1
9877,טרוריסט,2
9878,לפקפק,1
9879,והרג,1
9880,פסדר,5
9881,שעווה,2
9882,תככים,2
9883,הכלום,2
9884,והעיר,4
9885,הקראיבים,1
9886,דילוג,1
9887,ואצילות,1
9888,למוטו,1
9889,מדעיות,1
9890,ומסוכן,1
9891,כשצופים,1
9892,שהגבתי,1
9893,שיכלו,7
9894,וסרמן,1
9895,אמליץ,5
9896,לשוחח,1
9897,אשליה,3
9898,תתרכזו,1
9899,הרעים,9
9900,לדויד,1
9901,יומרנות,1
9902,להראות,30
9903,הגברית,1
9904,הגעיל,1
9905,בגודלו,1
9906,הדימויים,1
9907,מישראל,1
9908,מעלימיו,1
9909,מחוות,1
9910,לאמינות,3
9911,האמיתים,1
9912,שחוזר,3
9913,שייתכן,2
9914,למוטב,1
9915,קלישאתי,6
9916,משכנעת,21
9917,לשוטר,1
9918,תאכלי,1
9919,שמכבדת,1
9920,שעוזר,2
9921,ואותי,1
9922,חתונה,20
9923,הגברים,16
9924,ואותם,2
9925,חשבתישיעשו,1
9926,בוגימן,1
9927,נהפך,5
9928,תאכלס,1
9929,תפורות,1
9930,וכושל,2
9931,ואותה,3
9932,שאספה,1
9933,ואותו,2
9934,מעודף,1
9935,מוסרטת,1
9936,כשמזדקנים,1
9937,וצורת,3
9938,דילון,2
9939,בפרעו,1
9940,שמתקיים,1
9941,פרענקים,1
9942,מחווה,7
9943,פרוזאק,2
9944,החוויה,19
9945,וכותב,1
9946,הנלעגים,1
9947,פסגה,1
9948,תיווך,1
9949,ובמיוחד,52
9950,מעודד,4
9951,וצורך,1
9952,לשווק,1
9953,היותם,1
9954,פוצחים,1
9955,מעודי,2
9956,ממחווה,1
9957,ענקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקקק,1
9958,בנלית,1
9959,באימייל,1
9960,מעודן,1
9961,היותר,85
9962,מוסרית,3
9963,שיקבלו,2
9964,ואושר,2
9965,מידרדר,4
9966,הפותח,1
9967,למוות,4
9968,לשווא,4
9969,הממוררות,1
9970,חתונת,1
9971,לשווה,1
9972,האמיתות,1
9973,והפף,1
9974,הרעות,5
9975,היושם,1
9976,ונאלצתי,2
9977,והפך,5
9978,לפקשש,2
9979,והפי,3
9980,ישראל,23
9981,תתקשה,1
9982,היושר,1
9983,וכסרטו,1
9984,שמקסימה,1
9985,הפושה,1
9986,הסיקור,1
9987,וכצופה,1
9988,הכלבה,1
9989,היותה,3
9990,היותו,7
9991,הפושע,2
9992,בולטת,4
9993,ליישוב,1
9994,האלני,1
9995,שעושים,19
9996,האוקיינוס,1
9997,לראותת,2
9998,סטריפ,18
9999,אמריקניים,1
10000,ומטלטל,2
10001,כשלון,2
10002,קירבה,1
10003,לצילומ,1
10004,מפלאש,1
10005,שרצתה,3
10006,מעורר,74
10007,מתעניינים,3
10008,שהתחיל,8
10009,מחושב,1
10010,לפרסם,2
10011,הזדהתי,2
10012,מובילות,1
10013,ויחזיר,1
10014,שתדלניים,1
10015,מעושה,4
10016,בהבנייתו,1
10017,הצלמת,2
10018,פשרות,2
10019,לפולחן,1
10020,קולטים,3
10021,בולעת,1
10022,כשברקע,1
10023,לפרנס,1
10024,יניח,1
10025,זכייתו,1
10026,יניה,6
10027,זכייתך,1
10028,כשספיידרמן,1
10029,רווית,2
10030,והמיוחדים,1
10031,סגורה,2
10032,כשהתסריט,1
10033,מגניבה,22
10034,והאץ,4
10035,מעורב,1
10036,מעורה,2
10037,התרשל,1
10038,התרשם,1
10039,בהוליווד,24
10040,והאם,5
10041,ובעקרון,1
10042,פניה,2
10043,למותח,1
10044,רווים,1
10045,אחשוף,2
10046,ואידיוטי,3
10047,לאנטוניו,2
10048,רוויה,1
10049,פניו,8
10050,הארווי,2
10051,ואזור,1
10052,פנים,26
10053,והעסק,1
10054,מחוקה,2
10055,מסתכלת,2
10056,תאפשרו,1
10057,אולוכסית,1
10058,תיהיה,4
10059,במיטתי,1
10060,מזוייפים,1
